	Line	Column	Rule ID	Prio	Message	Word	Suggestion
1290	3398	1			« fréquence » et « fréquent » ne semblent pas bien accordés en genre.	fréquent	fréquente
1291	3399	1			« fréquent » et « fumagine » ne semblent pas bien accordés en genre.	fumagine	
1292	3404	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	fère	faire; ferré; ferre; ferrè; père
1293	3409	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	féret	ferret; faire; forêt; ferrée; fret
1294	3431	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gentile	gentilé; gentille; gentil; lentille; gentils
1295	3432	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	geons	gens; néons; éons; péons; béons
1296	3433	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gerer-l	gérer; gère; géré; gérée; gérés
1297	3436	1			« germinatif » et « germination » ne semblent pas bien accordés en genre.	germination	
1298	3440	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	girard@charente	
1299	3443	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gister	lister; pister; gîter; giter; Gistel
1300	3447	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gnage	nage; gage; nagé; gagé; Gange
1301	3448	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gnaler	goaler
1302	3449	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gnidiella	Gabriella; Graziella; enfiella; godilla; grisailla
1303	3451	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gon	son; on; non; bon; don
1304	3454	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	google	Google; gogole; double; rouge; couple
1305	3458	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	gouv	goût; gout; goum; gour
1306	3464	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	grandest	grandes; grandesse; grandet; grandets; grand est
1307	3466	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	grapillons	grappillons; gravillons; graillons; grappillions; grappillon
1308	3467	1			Faute de frappe possible : un mot est répété : grappe grappe. Correction : « grappe ».	grappe	grappe
1309	3471	1			Faute de frappe possible : un mot est répété : gratuitement gratuitement. Correction : « gratuitement ».	gratuitement	gratuitement
1310	3482	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	grillure	grill ure
1311	3489	1			« gros » et « grosseur » ne semblent pas bien accordés en genre.	grosseur	
1312	3504	1			« géant » et « géante » ne semblent pas bien accordés en genre.	géante'	géant
1313	3509	1			« général » et « généralisation » ne semblent pas bien accordés en genre.	généralisation	
1314	3512	1			Faute de frappe possible : un mot est répété : génération génération. Correction : « génération ».	génération	génération
1315	3523	1			« habituel » et « haie » ne semblent pas bien accordés en genre.	haie	
1316	3536	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	hermitage	héritage; ermitage; h ermitage
1317	3552	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	html	HTML; homme; tel; hôtel; XML
1318	3553	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	http	HTTP; Otto; Ath; Othe; eth
1319	3554	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	https	HTTPS; ethos; éthos; HTTP; hôtes
1320	3555	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	hu	du; au; ou; où; pu
1321	3557	1	D_N[1] 	1	‘Huit’ et le nom ‘humain’ ne semblent pas bien accordés.	huit	huit humains; huit humaines
1322	3569	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	hénologie	phénologie; pénologie; sénologie
1323	3575	1			Faute de frappe possible : un mot est répété : i i. Correction : « i ».	i	i
1324	3576	4	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	i -C	Cicadelles; C cicadelles
1325	3584	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ifv	if; ifs; fV; if v
1326	3585	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ig	IG; il; kg; IP; AG
1327	3587	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ildiou	mildiou
1328	3588	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	illa	alla; Ella; elle; ils; villa
1329	3592	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	im	il; km; cm; mm; FM
1330	3598	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	immi	ami; Emma; Emmy; mimi; IMEI
1331	3601	1			« impact » et « impactants » ne semblent pas bien accordés en nombre.	impact	
1332	3612	1			Faute de frappe possible : un mot est répété : in in. Correction : « in ».	in	in
1333	3620	1			« inchangé » et « incidence » ne semblent pas bien accordés en genre.	incidence	
1334	3640	1			« infectieux » et « infection » ne semblent pas bien accordés en genre.	infection	
1335	3645	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	infloweb	inflige; infliger; infligé; infligée; infligés
1336	3661	12	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	innovation-rd	CD; RDA; RN; ad; BD
