"bsv"	"context"	"word"	"context"	"location"	"features"
"bsv_viti_mp_cahors_n17_30072019_cle434e53"	"e de printemps Dans"	"les cultures de printemps, les interventions"	"sont surtout préven"	"21837-21881"	"type=N_PUN_N, form=les cultures de printemps, les interventions"
"bsv_viti_mp_cahors_n17_30072019_cle434e53"	"est constatée qu'en"	"cours de culture, l'intervention"	"n'est que rarement"	"22122-22154"	"type=N_PUN_N, form=cours de culture, l'intervention"
"bsv_viti_mp_cahors_n19_20082019_cle4e16b4"	"n compte, notamment"	"la compacité des grappes et les éclatements de baies"	"ou encore les dégât"	"5147-5199"	"type=N_KON_N, form=la compacité des grappes et les éclatements de baies"
"bsv_viti_mp_cahors_n19_20082019_cle4e16b4"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"8204-8226"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_fronton_tarnetgaronne_n04_24042019_cle43debd"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"5315-5337"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_fronton_tarnetgaronne_n13_25062019_cle48ca82"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"13825-13847"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_fronton_tarnetgaronne_n18_30072019_cle4d7faa"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"15423-15445"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_fronton_tarnetgaronne_n18_30072019_cle4d7faa"	"s différentes selon"	"les cultures et le niveau"	"d'information sur l"	"20012-20037"	"type=N_KON_N, form=les cultures et le niveau"
"bsv_viti_mp_fronton_tarnetgaronne_n18_30072019_cle4d7faa"	"e de printemps Dans"	"les cultures de printemps, les interventions"	"sont surtout préven"	"25618-25662"	"type=N_PUN_N, form=les cultures de printemps, les interventions"
"bsv_viti_mp_fronton_tarnetgaronne_n18_30072019_cle4d7faa"	"est constatée qu'en"	"cours de culture, l'intervention"	"n'est que rarement"	"25903-25935"	"type=N_PUN_N, form=cours de culture, l'intervention"
"bsv_viti_mp_gaillac_n02_09042019_cle0bbe75"	"sées par la Chambre"	"d'Agriculture du Tarn, la Cave de Labastide, la Maison des Vins"	"de Gaillac, Vinoval"	"18792-18855"	"type=N_PUN_N, form=d'Agriculture du Tarn, la Cave de Labastide, la Maison des Vins"
"bsv_viti_mp_gaillac_n02_09042019_cle0bbe75"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"19245-19267"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_gaillac_n13_25062019_cle0e5f7f"	"sées par la Chambre"	"d'Agriculture du Tarn, la Maison des Vins"	"de Gaillac, Vinoval"	"9345-9386"	"type=N_PUN_N, form=d'Agriculture du Tarn, la Maison des Vins"
"bsv_viti_mp_gaillac_n13_25062019_cle0e5f7f"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"9776-9798"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_gaillac_n18_30072019_cle0fe8aa"	"sées par la Chambre"	"d'Agriculture du Tarn, la Maison des Vins"	"de Gaillac, Vinoval"	"12584-12625"	"type=N_PUN_N, form=d'Agriculture du Tarn, la Maison des Vins"
"bsv_viti_mp_gaillac_n18_30072019_cle0fe8aa"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"13015-13037"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_gaillac_n18_30072019_cle0fe8aa"	"s différentes selon"	"les cultures et le niveau"	"d'information sur l"	"17578-17603"	"type=N_KON_N, form=les cultures et le niveau"
"bsv_viti_mp_gaillac_n18_30072019_cle0fe8aa"	"e de printemps Dans"	"les cultures de printemps, les interventions"	"sont surtout préven"	"23184-23228"	"type=N_PUN_N, form=les cultures de printemps, les interventions"
"bsv_viti_mp_gaillac_n18_30072019_cle0fe8aa"	"est constatée qu'en"	"cours de culture, l'intervention"	"n'est que rarement"	"23469-23501"	"type=N_PUN_N, form=cours de culture, l'intervention"
