"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"20190228_BSV_grandes_cultures_Rhone-Alpes_N_02_cle46d5a8"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"5401-5412"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"vées cette semaine ("	"Lorraine"	"et Barrois) Le rése"	"915-923"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"vées cette semaine ("	"Lorraine"	"et Barrois) Le rése"	"1004-1012"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"vées cette semaine ("	"Lorraine"	"et Barrois) CER Bl"	"1086-1094"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"l de nuisibilité en"	"Lorraine"	". On considère qu'il"	"4183-4191"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF :"	"10854-10863"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"F : http://www."	"grandest"	".chambre-agriculture"	"10897-10905"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"ONALE D'AGRICULTURE"	"GRAND EST"	"SUR LABASE DES OBSE"	"11299-11308"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"d'Agriculture de la"	"Meuse"	", la Chambre d'Agric"	"11552-11557"	"type=DEP_NOM, $=Meuse, form=Meuse"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"re d'Agriculture de"	"Moselle"	", la Chambre d'Agric"	"11587-11594"	"type=DEP_NOM, $=Moselle, form=Moselle"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"e d'Agriculture des"	"Vosges"	", la Coopérative Agr"	"11625-11631"	"type=DEP_NOM, $=Vosges, form=Vosges"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"oopérative Agricole"	"Lorraine"	", EMC2, EstAgri, la"	"11657-11665"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"EstAgri, la FREDON"	"Lorraine"	", GPB Dieuze-Morhang"	"11692-11700"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"griculture, le SRAL"	"Grand Est"	"(DRAAF), Vivescia."	"11784-11793"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"novia, et la FREDON"	"Lorraine"	"Relecture assurée p"	"11882-11890"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"onale d'Agriculture"	"Grand Est"	"ainsi que la DRAAF("	"11975-11984"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"DRAAF (SRAL) FREDON"	"Lorraine"	", Terres Inovia, Par"	"12079-12087"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"12425-12433"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"elles du réseau blé"	"Alsace"	"au 17 avril 2019 :"	"6583-6589"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"froid et au vent du"	"nord"	": rougissement des"	"7118-7122"	"type=DEP_NOM, $=Nord, form=nord"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF : ht"	"9166-9175"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"DRAAF : http://www."	"grandest"	".chambre-agriculture"	"9204-9212"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"ONALE D'AGRICULTURE"	"GRAND EST"	"SUR LABASE DES OBSE"	"9606-9615"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"S LIENHART - FREDON"	"Alsace"	"- WALCH. Rédaction"	"9880-9886"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"re d'Alsace, FREDON"	"Alsace"	", DRAAF (SRAL), Part"	"10086-10092"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"10428-10436"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF : ht"	"15410-15419"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"DRAAF : http://www."	"grandest"	".chambre-agriculture"	"15448-15456"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"ONALE D'AGRICULTURE"	"GRAND EST"	"SUR LABASE DES OBSE"	"15850-15859"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"hampagne CETA Craie"	"Marne"	"Sud Chambre d'Agric"	"16044-16049"	"type=DEP_NOM, $=Marne, form=Marne"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"e d'Agriculture des"	"Ardennes"	"- Chambre d'Agricul"	"16080-16088"	"type=DEP_NOM, $=Ardennes, form=Ardennes"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"d'Agriculture de la"	"Marne"	"Chambre d'Agricultu"	"16153-16158"	"type=DEP_NOM, $=Marne, form=Marne"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"culture de la Haute-"	"Marne"	"- COMPAS - CRISTAL"	"16193-16198"	"type=DEP_NOM, $=Marne, form=Marne"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"du Végétal, FREDON"	"Champagne-Ardenne"	", ITB et Terres Inov"	"16541-16558"	"type=REG_NOM_OLD, $=Champagne-Ardenne, form=Champagne-Ardenne"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"16994-17002"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"vées cette semaine ("	"Lorraine"	"et Barrois) Le rése"	"1972-1980"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"vées cette semaine ("	"Lorraine"	"et Barrois) Le rése"	"2061-2069"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"vées cette semaine ("	"Lorraine"	"et Barrois) Le rése"	"2155-2163"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"vées cette semaine ("	"Lorraine"	"et Barrois) Le rése"	"2237-2245"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"oral à Balesmes-sur-"	"Marne"	"-52. Une parcelle si"	"6196-6201"	"type=DEP_NOM, $=Marne, form=Marne"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF :"	"24370-24379"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"F : http://www."	"grandest"	".chambre-agriculture"	"24413-24421"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"ONALE D'AGRICULTURE"	"GRAND EST"	"SUR LABASE DES OBSE"	"24815-24824"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"d'Agriculture de la"	"Meuse"	", la Chambre d'Agric"	"25068-25073"	"type=DEP_NOM, $=Meuse, form=Meuse"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"re d'Agriculture de"	"Moselle"	", la Chambre d'Agric"	"25103-25110"	"type=DEP_NOM, $=Moselle, form=Moselle"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"e d'Agriculture des"	"Vosges"	", la Coopérative Agr"	"25141-25147"	"type=DEP_NOM, $=Vosges, form=Vosges"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"oopérative Agricole"	"Lorraine"	", EI Marjollet Regis"	"25173-25181"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"gis, EPL Agro de la"	"Meuse"	", EMC2, EstAgri, la"	"25218-25223"	"type=DEP_NOM, $=Meuse, form=Meuse"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"EstAgri, la FREDON"	"Lorraine"	", GPB Dieuze-Morhang"	"25250-25258"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"griculture, le SRAL"	"Grand Est"	"(DRAAF), Vivescia."	"25342-25351"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"novia, et la FREDON"	"Lorraine"	"Dans une démarche d"	"25440-25448"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"DRAAF (SRAL) FREDON"	"Lorraine"	", Terres Inovia, Par"	"25710-25718"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"20190507_LOR_BSV_Grandes_Cultures_cle893371"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"26056-26064"	"type=REG_NOM, $=Grand Est, form=grandest"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"du Végétal Edition"	"Auvergne"	"-Rhône-Alpes territo"	"39-47"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"al Edition Auvergne-"	"Rhône-Alpes"	"territoire rhônalpi"	"48-59"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"observables sur le"	"nord"	"de la région Limace"	"1316-1320"	"type=DEP_NOM, $=Nord, form=nord"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"de Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"1505-1513"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"1514-1525"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"3535-3543"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"3544-3555"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"5883-5891"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"5892-5903"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"l'Ain, l'Isère, la"	"Drôme"	", La Loire, Le Rhône"	"6104-6109"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"Isère, la Drôme, La"	"Loire"	", Le Rhône, La Haute"	"6114-6119"	"type=DEP_NOM, $=Loire, form=Loire"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"Drôme, La Loire, Le"	"Rhône"	", La Haute-Savoie 5"	"6124-6129"	"type=DEP_NOM, $=Rhône, form=Rhône"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"Le Rhône, La Haute-"	"Savoie"	"5 parcelles 6 parce"	"6140-6146"	"type=DEP_NOM, $=Savoie, form=Savoie"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"6418-6426"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"6427-6438"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"dans l'Isère et la"	"Drôme"	". Cette maladie est"	"6704-6709"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"7382-7390"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"7391-7402"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"dans l'Isère et la"	"Drôme"	"sur F3 principaleme"	"8597-8602"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"9152-9160"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"9161-9172"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"9888-9896"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"9897-9908"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"12163-12171"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"12172-12183"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"tes situées dans la"	"Drôme"	"sur des variétés se"	"12313-12318"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"une parcelle de la"	"Drôme"	"sur F3. En dehors d"	"12827-12832"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"des parcelles de la"	"Drôme"	". Les conditions de"	"12931-12936"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"13739-13747"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"13748-13759"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"15263-15271"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"15272-15283"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"dur situées dans la"	"Drôme"	"ont été observées c"	"17482-17487"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"ont situées dans la"	"Drôme"	"et une dans la Loir"	"17725-17730"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"rôme et une dans la"	"Loire"	". Les stades s'étage"	"17746-17751"	"type=DEP_NOM, $=Loire, form=Loire"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"ne parcelle dans la"	"Loire"	"sur feuilles F3. Da"	"17856-17861"	"type=DEP_NOM, $=Loire, form=Loire"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"18069-18077"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"18078-18089"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"une parcelle de la"	"Drôme"	"sur F3. Cette parce"	"18297-18302"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"19161-19169"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"19170-19181"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"7 parcelles dans la"	"Drôme"	", 4 en Isère, 3 dans"	"19347-19352"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"dans la Drôme, 4 en"	"Isère"	", 3 dans l'Ain, 1 en"	"19359-19364"	"type=DEP_NOM, $=Isère, form=Isère"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"3 dans l'Ain, 1 en"	"Savoie"	"). Stade et Etat des"	"19385-19391"	"type=DEP_NOM, $=Savoie, form=Savoie"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"s, notamment sur la"	"Drôme"	", ont déjà dépassé l"	"19659-19664"	"type=DEP_NOM, $=Drôme, form=Drôme"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"20965-20973"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"20974-20985"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"(01) Etoile-sur-"	"Rhône"	"(26)"	"21890-21895"	"type=DEP_NOM, $=Rhône, form=Rhône"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"ours à venir sur le"	"nord"	"de la région (plain"	"22511-22515"	"type=DEP_NOM, $=Nord, form=nord"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"de Lyon, Vallée du"	"Rhône"	"). Même si le taux d"	"22556-22561"	"type=DEP_NOM, $=Rhône, form=Rhône"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"22953-22961"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"22962-22973"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"onale d'Agriculture"	"Auvergne"	"-Rhône-AlpesCoordonn"	"23857-23865"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"griculture Auvergne-"	"Rhône"	"-AlpesCoordonnées du"	"23866-23871"	"type=DEP_NOM, $=Rhône, form=Rhône"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"ulture de la région"	"Auvergne"	"-Rhône-Alpes, des sy"	"24118-24126"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"la région Auvergne-"	"Rhône-Alpes"	", des syndicats de p"	"24127-24138"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"25058-25066"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190516_BSV_grandes_cultures_Rhone-Alpes_N_13_cle4cc4d2"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"25067-25078"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"du Végétal Edition"	"Auvergne"	"-Rhône-Alpes territo"	"68-76"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"al Edition Auvergne-"	"Rhône-Alpes"	"territoire auvergna"	"77-88"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"725-733"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"734-745"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"de-Dôme, 5 en Haute-"	"Loire"	"et 2 dans le Cantal"	"903-908"	"type=DEP_NOM, $=Loire, form=Loire"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"-Loire et 2 dans le"	"Cantal"	". Zones concernées p"	"922-928"	"type=DEP_NOM, $=Cantal, form=Cantal"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	", Forterre, Limagne"	"Nord"	"et Sud, le Forez et"	"1017-1021"	"type=DEP_NOM, $=Nord, form=Nord"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"1962-1970"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"1971-1982"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"4667-4675"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"4676-4687"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"un piège en Limagne"	"Nord"	"et Sud ainsi que da"	"4954-4958"	"type=DEP_NOM, $=Nord, form=Nord"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es Cultures, région"	"Auvergne"	"-Rhône-Alpes, éditio"	"6531-6539"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"es, région Auvergne-"	"Rhône-Alpes"	", édition du territo"	"6540-6551"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"lier, deux en Haute-"	"Loire"	", une dans le Cantal"	"6729-6734"	"type=DEP_NOM, $=Loire, form=Loire"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"-Loire, une dans le"	"Cantal"	"et trois dans le Pu"	"6748-6754"	"type=DEP_NOM, $=Cantal, form=Cantal"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"parcelles de Haute-"	"Loire"	"et du Cantal en alt"	"6896-6901"	"type=DEP_NOM, $=Loire, form=Loire"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"e Haute-Loire et du"	"Cantal"	"en altitude et de d"	"6908-6914"	"type=DEP_NOM, $=Cantal, form=Cantal"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"ont présents sur le"	"nord"	"Allier touchant de"	"7203-7207"	"type=DEP_NOM, $=Nord, form=nord"
"20190522_BSV_grandes_cultures_Auvergne_N14_cle02c8cf"	"résents sur le nord"	"Allier"	"touchant de 1 à 2 3"	"7208-7214"	"type=DEP_NOM, $=Allier, form=Allier"
