"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"Nord Pas-de-Calais,"	"Lorraine"	"et même plus de 50%"	"7299-7307"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"même plus de 50% en"	"Franche-Comté"	", Bourgogne et Île d"	"7331-7344"	"type=REG_NOM_OLD, $=Franche-Comté, form=Franche-Comté"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"% en Franche-Comté,"	"Bourgogne"	"et Île de France de"	"7346-7355"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"Comté, Bourgogne et"	"Île de France"	"depuis 2004. Dans l"	"7359-7372"	"type=REG_NOM_OLD, $=Île-de-France, form=Île de France"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ement sur la moitié"	"Nord"	"de la France. Toute"	"10660-10664"	"type=DEP_NOM, $=Nord, form=Nord"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"agne, mais aussi en"	"Picardie"	", en Haute-Normandie"	"11226-11234"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ssi en Picardie, en"	"Haute-Normandie"	"et dans l'Est du ba"	"11239-11254"	"type=REG_NOM_OLD, $=Haute-Normandie, form=Haute-Normandie"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	", notamment dans le"	"Nord"	"de la France. Le so"	"11823-11827"	"type=DEP_NOM, $=Nord, form=Nord"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"dans les régions du"	"Nord"	"de la France impose"	"13300-13304"	"type=DEP_NOM, $=Nord, form=Nord"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"5 en particulier au"	"Nord"	"d'une ligne La Roch"	"14089-14093"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV-18-17_cle8f1356-1"	"santé du végétal -"	"Auvergne"	"n°18 du 6 septembre"	"56-64"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV-18-17_cle8f1356-1"	"santé du végétal -"	"Auvergne"	"n°18 du 6 septembre"	"2863-2871"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV-18-17_cle8f1356-1"	"santé du végétal -"	"Auvergne"	"n°18 du 6 septembre"	"5230-5238"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV-18-17_cle8f1356-1"	"santé du végétal -"	"Auvergne"	"n°18 du 6 septembre"	"7552-7560"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF BSV"	"137-146"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"te semaine (Barrois-"	"Lorraine"	") Le réseau orge d'h"	"983-991"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"te semaine (Barrois-"	"Lorraine"	") Le réseau colza co"	"1069-1077"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"rvées sur le réseau"	"Lorraine"	"-Barrois, 78% sont a"	"1272-1280"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"elles du réseau BSV"	"Lorraine"	"- Barrois présentent"	"4119-4127"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	". Sur le réseau BSV"	"Lorraine"	", 12 parcelles prése"	"5141-5149"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"isante de l'Orge En"	"Lorraine"	", des symptômes de J"	"6243-6251"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"rintemps 2020 - BSV"	"Lorraine"	"Barrois % pièges av"	"7691-7699"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"seuil de risque en"	"Lorraine"	". On considère qu'il"	"8263-8271"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"d'Agriculture de la"	"Meuse"	", la Chambre d'Agric"	"14072-14077"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"re d'Agriculture de"	"Moselle"	", la Chambre d'Agric"	"14107-14114"	"type=DEP_NOM, $=Moselle, form=Moselle"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"e d'Agriculture des"	"Vosges"	", la Coopérative Agr"	"14145-14151"	"type=DEP_NOM, $=Vosges, form=Vosges"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"oopérative Agricole"	"Lorraine"	", EI Marjollet, EMC2"	"14177-14185"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"EPL Agro, la FREDON"	"Lorraine"	", GPB Dieuze-Morhang"	"14236-14244"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"griculture, le SRAL"	"Grand Est"	"(DRAAF), Vivescia."	"14328-14337"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"du Végétal, FREDON"	"Grand Est"	"et Terres Inovia. B"	"14405-14414"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"onale d'Agriculture"	"Grand Est"	". Dans une démarche"	"14509-14518"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV971_BanCas_N04_cle08e5ae"	"RÉGION"	"GUADELOUPE"	"Dépôt Légal Févrie"	"8-18"	"type=REG_NOM, $=Guadeloupe, form=GUADELOUPE"
"BSV971_BanCas_N04_cle08e5ae"	"Février 2012 RÉGION"	"GUADELOUPE"	"Août 2012 Numéro 04"	"52-62"	"type=REG_NOM, $=Guadeloupe, form=GUADELOUPE"
"BSV971_BanCas_N04_cle08e5ae"	"les éditions du BSV"	"Guadeloupe"	"sur : http://www.ct"	"899-909"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"re d'Agriculture de"	"Guadeloupe"	", le 14 février 2012"	"1352-1362"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"re d'Agriculture de"	"Guadeloupe"	", le 25 mai 2012. so"	"1926-1936"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"urce : Météo France"	"Guadeloupe"	"mm Ca"	"2420-2430"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"urce : Météo France"	"Guadeloupe"	"Accédez a"	"2594-2604"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"0 FREDON"	"Guadeloupe"	"- Jardin d'Essais -"	"3151-3161"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"0 BSV"	"Guadeloupe"	", Filières Banane et"	"3515-3525"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"rAurela à la FREDON"	"Guadeloupe"	": L. E n janvier 201"	"4266-4276"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"parcelle située au"	"nord"	"de la Grande-Terre."	"4423-4427"	"type=DEP_NOM, $=Nord, form=nord"
"BSV971_BanCas_N04_cle08e5ae"	"u bananier en Guade"	"Guad e loupe"	"1 Démarrage Février"	"5358-5370"	"type=REG_NOM_OLD, $=Guadeloupe, form=Guad e loupe"
"BSV971_BanCas_N04_cle08e5ae"	"olés. Pilote FREDON"	"Guadeloupe"	"Partenaires Chambre"	"5579-5589"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"rvés/prospectés BSV"	"Guadeloupe"	", Filières Banane et"	"6983-6993"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"pection du suivi en"	"Guadeloupe"	"de la "" Cercosporio"	"7141-7151"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	": L. AURELA (FREDON"	"Guadeloupe"	") Description du rés"	"8378-8388"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"aune du bananier en"	"Guadeloupe"	"1 Démarrage 2004Obj"	"8473-8483"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"s du temps. BSV"	"Guadeloupe"	", Filières Banane et"	"9496-9506"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"- vis de la CJB en"	"Guadeloupe"	"est très satisfaisa"	"11202-11212"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"de la maladie. BSV"	"Guadeloupe"	", Filières Banane et"	"11593-11603"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"piloté par le CTCS"	"Guadeloupe"	". Ce réseau est acti"	"11838-11848"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"erL. Echard au CTCS"	"Guadeloupe"	": Mél. : lionel.echa"	"12004-12014"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"nt des repousses en"	"Guadeloupe"	". Données"	"13267-13277"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"nées Sources : CTCS"	"Guadeloupe"	"2011 Desc"	"13312-13322"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"2 NGT ="	"Nord"	"Grande-Terre ; SGT"	"14129-14133"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV971_BanCas_N04_cle08e5ae"	"GT = Sud G-T ; NBT="	"Nord"	"Basse-Terre ; SBT ="	"14170-14174"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV971_BanCas_N04_cle08e5ae"	"0 BSV"	"Guadeloupe"	", Filières Banane et"	"14638-14648"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"ce A SSOFWI F REDON"	"Guadeloupe"	"Animation de filièr"	"14796-14806"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"0590 91 18 72 C TCS"	"Guadeloupe"	"I GUAFLHOR Animatio"	"15267-15277"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_BanCas_N04_cle08e5ae"	"Ecophyto 2018. BSV"	"Guadeloupe"	", Filières Banane et"	"17683-17693"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"é du végétal Région"	"Guadeloupe"	"BSV Guadeloupe Bul"	"37-47"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"ion Guadeloupe BSV"	"Guadeloupe"	"Bulletin de santé d"	"53-63"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"é du végétal Région"	"Guadeloupe"	"Filière diversifica"	"100-110"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"es vivrières Région"	"Guadeloupe"	"Localisation des pa"	"288-298"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"s suivies (N=57) En"	"Guadeloupe"	", pour la campagne 2"	"344-354"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"Lucie AMAND, FREDON"	"Guadeloupe"	"Mars 2019 Retrouvez"	"498-508"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"les éditions du BSV"	"Guadeloupe"	"sur : http://daaf97"	"556-566"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"plan Ecophyto BSV"	"Guadeloupe"	"CULTURES VIVRIERES"	"913-923"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"rotocole utilisé en"	"Guadeloupe"	"a été établi avec l"	"1478-1488"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"ents climatiques en"	"Guadeloupe"	"consulter "" Climat"	"2489-2499"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"e8-35c69a75f043 BSV"	"Guadeloupe"	", Diversification Vé"	"2661-2671"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"s : BILAN 2018 BSV"	"Guadeloupe"	"CULTURES VIVRIERES"	"2735-2745"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"nt importantes. BSV"	"Guadeloupe"	", Diversification Vé"	"5304-5314"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"s : BILAN 2018 BSV"	"Guadeloupe"	"CULTURES VIVRIERES"	"5378-5388"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"étale Igname Région"	"Guadeloupe"	", bilan 2018 Niveau"	"5500-5510"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"sur les communes du"	"nord"	"de la Grande-Terre."	"5976-5980"	"type=DEP_NOM, $=Nord, form=nord"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"du champignon. BSV"	"Guadeloupe"	", Diversification Vé"	"6514-6524"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"s : BILAN 2018 BSV"	"Guadeloupe"	"CULTURES VIVRIERES"	"6588-6598"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"Patate douce Région"	"Guadeloupe"	", bilan 2018 Dégâts"	"6757-6767"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV971_CulturesVivrieres-Bilan2018_cle81e161"	"JH. DAUGROIS FREDON"	"Guadeloupe"	"C/o CIRAD - Station"	"8086-8096"	"type=REG_NOM, $=Guadeloupe, form=Guadeloupe"
"BSV_01-42_cereales_Normandie_2020_cle83b764"	": M-L BLANC- FREDON"	"Basse-Normandie"	"Pour vous aider lor"	"4846-4861"	"type=REG_NOM_OLD, $=Basse-Normandie, form=Basse-Normandie"
"BSV_17-VF_cle81c713"	"ur le secteur de la"	"Meuse"	", des parcelles sont"	"8487-8492"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV_17-VF_cle81c713"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF : ht"	"10433-10442"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_17-VF_cle81c713"	"DRAAF : http://www."	"grandest"	".chambre-agriculture"	"10471-10479"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_17-VF_cle81c713"	"ONALE D'AGRICULTURE"	"GRAND EST"	", SUR LABASE DES OBS"	"10703-10712"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"BSV_17-VF_cle81c713"	"d'Agriculture de la"	"Meuse"	", la Chambre d'Agric"	"10851-10856"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV_17-VF_cle81c713"	"lture de Meurthe et"	"Moselle"	", la Chambre d'Agric"	"10897-10904"	"type=DEP_NOM, $=Moselle, form=Moselle"
"BSV_17-VF_cle81c713"	"e d'Agriculture des"	"Vosges"	", la FREDON Lorraine"	"10935-10941"	"type=DEP_NOM, $=Vosges, form=Vosges"
"BSV_17-VF_cle81c713"	"s Vosges, la FREDON"	"Lorraine"	", le SRAL (DRAAF). R"	"10953-10961"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_17-VF_cle81c713"	"x CHAMPAGNE (FREDON"	"Lorraine"	") et Rémi SEGARD (AR"	"11018-11026"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_17-VF_cle81c713"	"its photos : FREDON"	"Lorraine"	"et AREFE Animation"	"11269-11277"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_17-VF_cle81c713"	"ux CHAMPAGNE FREDON"	"Lorraine"	"03.83.33.86.69 marg"	"11348-11356"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_17-VF_cle81c713"	"ux.champagne@fredon-"	"lorraine"	".com Rémi SEGARD ARE"	"11397-11405"	"type=REG_NOM_OLD, $=Lorraine, form=lorraine"
"BSV_17-VF_cle81c713"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"11776-11784"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_2019_n14bis_cle0ca71b"	"onale d'Agriculture"	"Grand Est"	": http://www.grande"	"676-685"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_2019_n14bis_cle0ca71b"	"nd Est : http://www."	"grandest"	".chambre-agriculture"	"699-707"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_2019_n14bis_cle0ca71b"	"onale d'Agriculture"	"Grand Est"	"sur la base des obs"	"907-916"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_2019_n14bis_cle0ca71b"	"as Feuillatte - GDV"	"Aube"	"- GDV Marne - GEDV"	"1188-1192"	"type=DEP_NOM, $=Aube, form=Aube"
"BSV_2019_n14bis_cle0ca71b"	"te - GDV Aube - GDV"	"Marne"	"- GEDV Aisne - Cham"	"1199-1204"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_2019_n14bis_cle0ca71b"	"- GDV Marne - GEDV"	"Aisne"	"- Chambre d'Agricul"	"1212-1217"	"type=DEP_NOM, $=Aisne, form=Aisne"
"BSV_2019_n14bis_cle0ca71b"	"d'Agriculture de la"	"Marne"	"- Magister Novagrai"	"1248-1253"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_2019_n14bis_cle0ca71b"	"onale d'Agriculture"	"Grand Est"	".Tél : 03 26 65 18 5"	"1922-1931"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_2019_n14bis_cle0ca71b"	"vous ici http://www."	"grandest"	".chambre-agriculture"	"2105-2113"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_5_VF_cle84611d"	"e En moyenne sur la"	"Lorraine"	", les stades atteint"	"1467-1475"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"CHAMPAGNE - FREDON"	"Lorraine"	"2 Météo Du 2 au 8 a"	"2103-2111"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"ecteur des Côtes de"	"Meuse"	"et dans le Toulois."	"3547-3552"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV_5_VF_cle84611d"	". Dans les Côtes de"	"Meuse"	", quelques boutons d"	"3766-3771"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV_5_VF_cle84611d"	"gel. Photo - FREDON"	"Lorraine"	"Observations de fle"	"4014-4022"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"CHAMPAGNE - FREDON"	"Lorraine"	"3 Xylébores (Anisan"	"4230-4238"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"s faible : Côtes de"	"Moselle"	"Côtes de Meuse A. d"	"4639-4646"	"type=DEP_NOM, $=Moselle, form=Moselle"
"BSV_5_VF_cle84611d"	"de Moselle Côtes de"	"Meuse"	"A. dispar 12 7 X. s"	"4656-4661"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV_5_VF_cle84611d"	"e dans les côtes de"	"Moselle"	". Des dégâts ont été"	"6194-6201"	"type=DEP_NOM, $=Moselle, form=Moselle"
"BSV_5_VF_cle84611d"	"mmierPhoto : FREDON"	"Lorraine"	"Chenille et dégâts"	"6617-6625"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"llierPhoto : FREDON"	"Lorraine"	"BSV n°5 P.4 Méthod"	"6688-6696"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	". CHAMPAGNE- FREDON"	"Lorraine"	"a. Observations Il"	"17273-17281"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF : ht"	"17652-17661"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_5_VF_cle84611d"	"DRAAF : http://www."	"grandest"	".chambre-agriculture"	"17690-17698"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_5_VF_cle84611d"	"ONALE D'AGRICULTURE"	"GRAND EST"	", SUR LABASE DES OBS"	"17922-17931"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"BSV_5_VF_cle84611d"	"d'Agriculture de la"	"Meuse"	", la Chambre d'Agric"	"18070-18075"	"type=DEP_NOM, $=Meuse, form=Meuse"
"BSV_5_VF_cle84611d"	"lture de Meurthe et"	"Moselle"	", la Chambre d'Agric"	"18116-18123"	"type=DEP_NOM, $=Moselle, form=Moselle"
"BSV_5_VF_cle84611d"	"e d'Agriculture des"	"Vosges"	", la FREDON Lorraine"	"18154-18160"	"type=DEP_NOM, $=Vosges, form=Vosges"
"BSV_5_VF_cle84611d"	"s Vosges, la FREDON"	"Lorraine"	", le SRAL (DRAAF). R"	"18172-18180"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"x CHAMPAGNE (FREDON"	"Lorraine"	") et Rémi SEGARD (AR"	"18237-18245"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"its photos : FREDON"	"Lorraine"	"et AREFE Animation"	"18294-18302"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"ux CHAMPAGNE FREDON"	"Lorraine"	"03.83.33.86.69 marg"	"18373-18381"	"type=REG_NOM_OLD, $=Lorraine, form=Lorraine"
"BSV_5_VF_cle84611d"	"ux.champagne@fredon-"	"lorraine"	".com Rémi SEGARD ARE"	"18422-18430"	"type=REG_NOM_OLD, $=Lorraine, form=lorraine"
"BSV_5_VF_cle84611d"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"18801-18809"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_AF_5_15_mars_2019_cle452e6e"	"Flandre Intéri"	"eure"	"(59-62) T"	"2975-2979"	"type=DEP_NOM, $=Eure, form=eure"
"BSV_AF_5_15_mars_2019_cle452e6e"	"Précipitations"	"Somme"	"des degrés d'a"	"5666-5671"	"type=DEP_NOM, $=Somme, form=Somme"
"BSV_AF_5_15_mars_2019_cle452e6e"	"de ce jour"	"Picardie"	"Verte (80- 60)"	"7186-7194"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"BSV_AF_5_15_mars_2019_cle452e6e"	"Précipitations"	"Somme"	"des degrés d'a"	"9167-9172"	"type=DEP_NOM, $=Somme, form=Somme"
"BSV_AF_5_15_mars_2019_cle452e6e"	"2) Hainaut (59) 8,8"	"Picardie"	"Verte (80-60) 8,3 S"	"10315-10323"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"BSV_AF_5_15_mars_2019_cle452e6e"	"c TOURNANT - FREDON"	"Nord-Pas de Calais"	"- co-animateur Pica"	"11071-11089"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord-Pas de Calais"
"BSV_AF_5_15_mars_2019_cle452e6e"	"lais - co-animateur"	"Picardie"	"des filières pommes"	"11105-11113"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"BSV_AF_5_15_mars_2019_cle452e6e"	"ois Hanquart FREDON"	"Picardie"	".Bulletin édité sur"	"11171-11179"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"BSV_AF_5_15_mars_2019_cle452e6e"	"Techniciens, FREDON"	"Nord Pas-de-Calais"	", FREDON Picardie.Co"	"11314-11332"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord Pas-de-Calais"
"BSV_AF_5_15_mars_2019_cle452e6e"	"s-de-Calais, FREDON"	"Picardie"	".Coordination et ren"	"11341-11349"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"BSV_AF_5_15_mars_2019_cle452e6e"	"d'Agriculture de la"	"Somme"	", Samuel Bueche - Ch"	"11433-11438"	"type=DEP_NOM, $=Somme, form=Somme"
"BSV_AF_5_15_mars_2019_cle452e6e"	"re d'Agriculture du"	"Nord"	"- Pas de CalaisMise"	"11481-11485"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_AF_5_15_mars_2019_cle452e6e"	"c TOURNANT - FREDON"	"Nord-Pas de Calais"	"Publication gratuit"	"11555-11573"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord-Pas de Calais"
"BSV_AF_5_15_mars_2019_cle452e6e"	"nternet de la DRAAF"	"Nord-Pas-de-Calais"	"-Picardie et des Cha"	"11642-11660"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord-Pas-de-Calais"
"BSV_AF_5_15_mars_2019_cle452e6e"	"Nord-Pas-de-Calais-"	"Picardie"	"et des Chambre d'Ag"	"11661-11669"	"type=REG_NOM_OLD, $=Picardie, form=Picardie"
"BSV_AF_n19_du_11052017-1_cle84e61b"	"(59) Flandre Intéri"	"eure"	"(59-62) 66,03 Montr"	"11195-11199"	"type=DEP_NOM, $=Eure, form=eure"
"BSV_AF_n19_du_11052017-1_cle84e61b"	"tock Précipitations"	"Somme"	"des degrés d'a s co"	"12367-12372"	"type=DEP_NOM, $=Somme, form=Somme"
"BSV_AF_n19_du_11052017-1_cle84e61b"	"tal.html http://www."	"hautsdefrance"	".chambres-agricultur"	"14978-14991"	"type=REG_NOM, $=Hauts-de-France, form=hautsdefrance"
"BSV_AF_n19_du_11052017-1_cle84e61b"	"c TOURNANT - FREDON"	"Nord-Pas de Calais"	"- co-animateur Pica"	"15707-15725"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord-Pas de Calais"
